Brand,Size,Price,Saleprice,Icon,Sku,Product Url,Description,Time,Available
Lululemon,10,58.00,,,127429414,/p/women-tanks/Train-to-Be-Tank-Camo/_/prod10460002,"Train hard in this soft,
sweat-wicking top, powered by
seamless construction. Its
breathable open-hole
construction helps keep you
cool as the intensity picks up.",19:37:57,Available
Lululemon,8,58.00,,,127575532,/p/women-shorts/Wunder-Train-HR-Short-6/_/prod9750511,"Train hard, not hot. Powered by Everlux™, the Wunder Train collection is highly breathable and quickly wicks sweat so you feel less sweaty during (and after) your workout.",19:37:57,Available
Lululemon,10,68.00,,,125075084,/p/women-sports-bras/Like-a-Cloud-Bra-Long-Line/_/prod10190199,This yoga bra’s made with marshmallowy-soft foam cups and supple fabric to keep you comfortable during your practice—but we won’t be surprised if you wear it all day.,19:37:57,Not instock
Lululemon,10,68.00,,,127652771,/p/tops-short-sleeve/Train-to-Be-SS-Camo/_/prod10490023,"Train hard in this soft,
sweat-wicking top, powered by
seamless construction. Its
breathable open-hole
construction helps keep you
cool as the intensity picks up.",19:37:58,Available
Lululemon,32 B,68.00,,,110026227,/p/women-sports-bras/Run-Times-Bra/_/prod9520104,"Going for a run? Keep your mind on your stride in this sleek bra that gives you support, separation and coverage, with perforated panelling for airflow.",19:37:58,Available
Lululemon,0,118.00,,,131075076,/p/womens-leggings/Align-HighRise-Crop-23-Pockets/_/prod10370068,"Powered by Nulu™ fabric, this version of our Align crop still feels weightless and buttery-soft. Added pockets hold essentials during your practice.",19:37:58,Available
Lululemon,0,128.00,,,125026754,/p/womens-joggers/Adapted-State-Jogger/_/prod10190128,"Warm up, train hard, cool down. These joggers are 
designed to keep up with you. Too hot? No sweat, zips at the cuff let you de-layer fast.",19:37:58,Not instock
Lululemon,8,58.00,,,3729731,/p/women-shorts/Hotty-Hot-Short-Long/_/prod1360064,Max out that stride. We designed these run shorts with a little extra room so you can move freely.,19:37:58,Not instock
Lululemon,16,88.00,,,125000223,/p/womens-joggers/Align-Jogger-Crop/_/prod9200026,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:37:58,Not instock
Lululemon,14,118.00,,,127650757,/p/womens-leggings/Swift-Speed-HighRise-Crop-21/_/prod9960838,"As reliable as your favourite run route. Powered by our
supportive Luxtreme™ fabric, these crops always deliver
with lots of pockets and a hit of reflectivity.",19:37:59,Not instock
Lululemon,10,68.00,,,127600053,/p/women-sports-bras/Wunder-Train-Long-Line-Bra/_/prod10370227,"Dial in to your training. Powered by highly breathable Everlux™, our fastest drying fabric, this bra combines support and coverage so you can breeze through hot, sweaty workouts.",19:37:59,Available
Lululemon,10,58.00,,,127550474,/p/women-sports-bras/Align-Bra/_/prod10440075,Feels (almost) as good as savasana. This reversible yoga bra wraps you in buttery softness.,19:37:59,Available
Lululemon,20,118.00,,,123126584,/p/womens-outerwear/Scuba-Hoodie-IV/_/prod8351133,"Breathable, warm, and cozy,
our signature hoodie is the
perfect pre- and post-workout
layer.",19:37:59,Available
Lululemon,0,68.00,,,130925050,/p/women-shorts/Align-Short-8-Pocket/_/prod10470026,"Powered by Nulu™ fabric, this version of our Align Short still feels weightless and buttery-soft, with added pockets to hold your essentials during your practice.",19:37:59,Available
Lululemon,6,44.00,,,104775062,/p/women-tanks/All-Tied-Up-Tank/_/prod6020285,"You've got options: Wear this 
anti-stink yoga tank long and 
loose while you flow or tie 
it back during inversions.",19:37:59,Not instock
Lululemon,0,118.00,,,127700463,/p/womens-leggings/Invigorate-HR-Crop-23in-/_/prod9750619,"Focus on your strength, not your sweat. Powered by Everlux™, our fastest drying fabric, the highly breathable Invigorate collection handles heat and sweat during intense workouts.",19:37:59,Available
Lululemon,20,88.00,,,127426816,/p/women-crops/Align-High-Rise-Crop-17/_/prod9820404,"When feeling nothing is everything. The Align
collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:37:59,Not instock
Lululemon,8,58.00,,,3803600,/p/women-tanks/Ebb-To-Street-Tank/_/prod2380186,"Embrace your movement. This
soft tank is powered by
seamless construction so you
can move freely through your
practice, training, and beyond.",19:38:00,Available
Lululemon,16,88.00,,,113226249,/p/womens-leggings/Wunder-Under-Crop-HR-23/_/prod9580038,"Train, flow, and restore in the versatile Wunder Under collection. Powered by Luxtreme™ fabric, these crops are a sweaty staple.",19:38:00,Available
Lululemon,0,58.00,,,124975195,/p/women-tanks/Swiftly-Tech-RB-2-Race/_/prod9750460,"Go ahead, get sweaty. The
Swiftly Tech collection,
powered by seamless
construction, is the ultimate
gear for running and training.
Shortened length means no
riding up on race day.",19:38:00,Available
Lululemon,8,128.00,,,127676010,/p/jackets-and-hoodies-jackets/Hooded-Define-Jacket-Nulu/_/prod9090070,"Up for adventure and ready for
downtime, our fan-favourite
Hooded Define Jacket, powered
by Nulu™ fabric, has a
feel-good fit that can do it
all.",19:38:00,Available
Lululemon,20,48.00,,,123750047,/p/womens-t-shirts/Love-Crew-III/_/prod8690612,"Lots of reasons to love this
tee. Soft cotton fabric, just
the right stretch, and a
casual fit for every day of
the week.",19:38:00,Not instock
Lululemon,0,98.00,,,122750434,/p/womens-joggers/Dance-Studio-Jogger-29/_/prod9080134,"Easy, comfortable, and never clingy, these joggers are in our after-practice hall of fame.",19:38:00,Not instock
Lululemon,0,98.00,,,127676133,/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186,"Train, flow, and restore in the versatile Wunder Under collection. Powered by Luxtreme™ fabric, these tights are a sweaty staple.",19:38:00,Available
Lululemon,8,58.00,,,118150318,/p/women-shorts/Align-Short-4/_/prod9200594,"When feeling nothing is
everything. The Align
collection, powered by Nulu™
fabric, is so weightless and
buttery soft, all you feel is
your practice.",19:38:00,Not instock
Lululemon,20,98.00,,,127676738,/p/women-crops/Align-Wide-Leg-Crop/_/prod9820405,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:38:01,Available
Lululemon,0,98.00,,,125026824,/p/womens-leggings/Unlimit-HighRise-Tight-25/_/prod9960879,"Feel limitless. Powered by our Nulu™ fabric, these buttery-soft tights will have you bending and stretching with ease.",19:38:01,Not instock
Lululemon,0,58.00,,,107402986,/p/women-shorts/Hotty-Hot-Short-HR-Long/_/prod9250073,Max out that stride. We designed these run shorts with a little extra room so you can move freely.,19:38:01,Available
Lululemon,16,88.00,,,117400895,/p/womens-leggings/Align-Crop-23/_/prod9610029,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:38:01,Available
Lululemon,8,48.00,,,117226979,/p/womens-t-shirts/Back-In-Action-Ss/_/prod8690614,"A classic short sleeve you'll
reach for again and again. The
scooped back hem adds length
for when you want a bit more
coverage.",19:38:01,Available
Lululemon,0,88.00,,,125026454,/p/womens-leggings/Wunder-Train-HR-Crop-21/_/prod9750624,"Train hard, not hot. Powered by Everlux™ fabric, the Wunder Train collection manages heat and sweat so you stay comfortable and focused.",19:38:01,Available
Lululemon,0,88.00,,,127600369,/p/womens-leggings/Wunder-Train-HighRise-Crop-23/_/prod10370224,"Train hard, not hot. Powered by Everlux™ fabric, the Wunder Train collection manages heat and sweat so you stay comfortable and focused.",19:38:02,Available
Lululemon,0,58.00,,,114808759,/p/womens-t-shirts/All-Yours-Tee/_/prod9370070,"The All Yours collection is
made from soft, comfortable
fabrics and easy-to-wear
silhouettes that feel amazing
and go with just about
everything.",19:38:02,Not instock
Lululemon,8,58.00,,,114803751,/p/tops-long-sleeve/Back-In-Action-Ls/_/prod8555454,"A classic long sleeve you'll
reach for again and again. The
scooped back hem adds length
for when you want a bit more
coverage.",19:38:02,Not instock
Lululemon,8,118.00,,,107379701,/p/women-crops/All-The-Right-Places-Crop-II/_/prod1550052,"Powered by Luxtreme™ fabric, these high-rise, cross-sport crops give you zoned support where it counts.",19:38:02,Not instock
Lululemon,6,68.00,,,127426509,/p/women-shorts/Align-Short-8/_/prod9900029,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:38:02,Available
Lululemon,8,68.00,,,115625463,/p/women-sports-bras/In-Alignment-Short-Sleeve-Bra-AB/_/prod9820300,Keep on flowing. This straight-strap bra offers support with separation and coverage.,19:38:02,Available
Lululemon,16,118.00,,,122826337,/p/womens-joggers/Beyond-the-Studio-Jogger/_/prod9960634,"These comfy, sweat-wicking joggers are made for quick exits after class.",19:38:03,Available
Lululemon,10,48.00,,,127425590,/p/women-sports-bras/Flow-Y-Bra-Nulu/_/prod8910081,What bra? We designed our classic racerback so you won't feel anything but your practice.,19:38:03,Available
Lululemon,8,52.00,,,3722842,/p/women-sports-bras/Free-To-Be-Serene-Bra/_/prod8430423,You can have it all. Coverage for a C/D cup up front and a strappy open back that allows full range of motion.,19:38:03,Available
Lululemon,8,128.00,,,122850688,/p/womens-trousers/City-Sleek-5-Pocket-78-Pant/_/prod9960651,"Work days or weekends. Powered by Warpstreme™ fabric, this jeans-inspired, five-pocket pant has a comfortable fit and performance fabric to keep you feeling good whenever, wherever.",19:38:03,Not instock
Lululemon,10,48.00,,,104456004,/p/women-sports-bras/Free-To-Be-Bra-Wild/_/prod2810229,"Meet you at yoga? This strappy open-back bra is ready for all the ways you move, stretch, and open.",19:38:03,Not instock
Lululemon,0,118.00,,,127776022,/p/womens-joggers/Stretch-HR-Jogger/_/prod10440071,"When life gets busy, these versatile, relaxed-fit joggers keep up.",19:38:04,Available
Lululemon,0,128.00,,,131025052,/p/womens-leggings/Align-HighRise-Tight-25-Pockets/_/prod10370071,"Powered by Nulu™ fabric, this version of our Align tight still feels weightless and buttery-soft. Added pockets hold essentials during your practice.",19:38:04,Available
Lululemon,0,98.00,,,127600048,/p/womens-leggings/Wunder-Train-HR-Tight-28/_/prod10440282,"Train hard, not hot. Powered by Everlux™ fabric, the Wunder
Train collection manages heat and sweat so you stay comfortable and focused.",19:38:04,Available
Lululemon,20,58.00,,,123177138,/p/women-tanks/Sculpt-Tank/_/prod5020018,Sprints anyone? This lightweight tank has mesh fabric panels for breathability in sweaty situations.,19:38:04,Available
Lululemon,0,88.00,,,127451755,/p/women-crops/Align-Crop-21/_/prod8780491,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:38:04,Available
Lululemon,0,58.00,,,114804196,/p/women-shorts/Hotty-Hot-Short-HR/_/prod9250076,Max out that stride. We designed these run shorts with a little extra room so you can move freely.,19:38:04,Not instock
Lululemon,2,58.00,,,117225822,/p/women-tanks/Swiftly-Tech-Racerback-2/_/prod9750459,"Go ahead, get sweaty. The
Swiftly Tech collection,
powered by seamless
construction, is the ultimate
gear for running and training.",19:38:05,Available
Lululemon,20,38.00,,,123126964,/p/women-tanks/Love-Tank-Pleated/_/prod8980076,"True love, but in a tank. This
layering go-to is a fan
favourite for a reason. Before
or after practice, it always
feels right.",19:38:05,Available
Lululemon,14,52.00,,,3802605,/p/women-sports-bras/Energy-Bra-32925/_/prod9360058,Voted most likely to be worn multiple times a week. This all-sport bra is a favourite for comfort and versatility.,19:38:05,Not instock
Lululemon,8,58.00,,,123126971,/p/women-sports-bras/Energy-Bra-Long-Line/_/prod9030660,Voted most likely to be worn multiple times a week. This all-sport bra is a favourite for comfort and versatility.,19:38:05,Not instock
Lululemon,0,48.00,,,127825300,/p/women-tanks/Cool-Racerback-II-Nulu/_/prod8780623,"Focus. Focus. Focus. Our
yogi-favourite Cool Racerback tank,
powered by Nulu™ fabric, has a
contoured fit so it stays put
(and out of your way).",19:38:05,Available
Lululemon,0,128.00,,,123025243,/p/womens-leggings/Swift-Speed-HighRise-Tight-28/_/prod9960839,"As reliable as your favourite run route, these tights deliver with lots of pockets and a hit of reflectivity.",19:38:06,Available
Lululemon,14,118.00,,,115000178,/p/womens-trousers/Keep-Moving-Pant/_/prod9750436,"When life gets busy, these versatile, relaxed-fitting pants keep up.",19:38:06,Not instock
Lululemon,8,108.00,,,117250526,/p/womens-outerwear/Perfectly-Oversized-Crew/_/prod9590058,"Nothing but love for this
roomy, perfectly oversized
sweatshirt. Toss it on after
your workout for that
time-to-relax fit.",19:38:06,Available
Lululemon,8,128.00,,,107575045,/p/women-pants/Fast-And-Free-Tight-II-NR/_/prod8960003,"100% pure running freedom. The Fast and Free collection, powered by Nulux™ fabric, is about unrestricted movement and incredibly lightweight coverage that passes the squat test.",19:38:06,Available
Lululemon,8,78.00,,,127429426,/p/tops-long-sleeve/Swiftly-Tech-LS-2/_/prod9750543,"You asked, we listened. The updated Swiftly collection has an improved fit and added spandex so it won’t bag out during sweaty workouts. Your favourite top just got better. ",19:38:06,Not instock
Lululemon,8,108.00,,,104451684,/p/womens-joggers/Ready-to-Rulu-Jogger/_/prod9960786,"Feels so good. Cool-down stretches are even better in
super-soft brushed Rulu™ fabric that feels incredible
against your skin.",19:38:07,Available
Lululemon,M/L,118.00,,,123176177,/p/womens-outerwear/Scuba-Oversized-12-Zip-Hoodie/_/prod9960807,"With an oversized fit and the soft, cozy fabric you love, this new half-zip Scuba silhouette keeps your post-practice comfort at peak levels.",19:38:07,Not instock
Lululemon,8,128.00,,,114802239,/p/womens-leggings/Invigorate-HR-Tight-25/_/prod9750552,"Focus on your strength, not your sweat. Powered by Everlux™, our fastest drying fabric, the highly breathable Invigorate collection handles heat and sweat during intense workouts.",19:38:07,Available
Lululemon,0,118.00,,,3818299,/p/jackets-and-hoodies-jackets/Define-Jacket/_/prod5020054,"Whether you're up for
adventure or ready for
downtime, our fan-favourite
Define Jacket, powered by
Luon™ fabric, has a feel-good
fit that can do it all.",19:38:07,Available
Lululemon,8,58.00,,,123028903,/p/women-shorts/Track-That-HighRise-Short-3-Lined/_/prod9960869,Long strides welcome. We made these high-coverage run shorts with a little extra room in the leg opening.,19:38:07,Not instock
Lululemon,8,68.00,,,127900395,/p/tops-short-sleeve/Swiftly-Tech-SS-2/_/prod9750519,"Go ahead, get sweaty. The
Swiftly Tech collection,
powered by seamless
construction, is the ultimate
gear for running and training.",19:38:07,Available
Lululemon,0,98.00,,,114825584,/p/womens-leggings/Wunder-Train-HR-Tight-25/_/prod9750562,"Train hard, not hot. Powered by Everlux™ fabric, the Wunder
Train collection manages heat and sweat so you stay
comfortable and focused.",19:38:07,Available
Lululemon,8,58.00,,,127676371,/p/women-shorts/Speed-Up-Short-Reg/_/prod8610597,Make it a long one. The Speed Up collection features a lightweight waistband and easy-access pockets so you can focus on your run—not your gear.,19:38:08,Not instock
Lululemon,0,58.00,,,127429185,/p/women-tanks/Align-Tank/_/prod9600539,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:38:08,Available
Lululemon,16,58.00,,,104426184,/p/women-shorts/Track-That-Short-5/_/prod9270813,Long strides welcome. We made these high-coverage run shorts with a little extra room in the leg opening.,19:38:08,Available
Lululemon,8,58.00,,,117402063,/p/women-shorts/Speed-Up-ShortLong/_/prod8610600,Make it a long one. The Speed Up collection features a lightweight waistband and easy-access pockets so you can focus on your run—not your gear.,19:38:08,Not instock
Lululemon,16,58.00,,,118150214,/p/women-shorts/Align-Short-6/_/prod8351150,"When feeling nothing is everything. The Align collection, powered by Nulu™ fabric, is so weightless and buttery soft, all you feel is your practice.",19:38:08,Available
Lululemon,8,98.00,,,101751369,/p/women-pants/Align-Pant-Full-Length-28/_/prod8780551,"When feeling nothing is
everything. The Align
collection, powered by Nulu™
fabric, is so weightless and
buttery soft, all you feel is
your practice.",19:38:09,Not instock
Lululemon,14,58.00,,,117401982,/p/women-shorts/Hotty-Hot-Short-II-Long/_/prod8551592,Max out that stride. We designed these run shorts with a little extra room so you can move freely.,19:38:09,Available
Lululemon,8,58.00,,,104452382,/p/women-shorts/Tracker-Short-V/_/prod8555412,Dig into that hill training. We designed these run shorts with athletic quads in mind.,19:38:09,Not instock
Lululemon,8,98.00,,,122750942,/p/women-pants/Align-Pant-2/_/prod2020012,"When feeling nothing is everything. The Align collection, powered by Nulu™
fabric, is so weightless and buttery soft, all you feel is your practice.",19:38:09,Not instock
Lululemon,0,68.00,,,127675235,/p/women-tanks/Nulu-Fold-Classic-Fit-Tank/_/prod10370145,"Feel your practice take shape. Powered by buttery-soft Nulu™ fabric, this yoga tank keeps the focus on you and your mat. Tie it up in the back to adjust the length and fit.",19:38:09,Available
Lululemon,XXL,88.00,49.00,,114829098,/p/men-ss-tops/Metal-Vent-Breathe-SS-Los-Angeles-MD/_/prod10470014,We designed this lightweight and breathable top to keep the air flowing when you're pounding the pavement.,19:38:10,Available
Lululemon,XS,88.00,49.00,,114829105,/p/men-ss-tops/Metal-Vent-Breathe-SS-San-Francisco-MD/_/prod10470004,We designed this lightweight and breathable top to keep the air flowing when you're pounding the pavement.,19:38:10,Not instock
Lululemon,0,68.00,,,127675104,/p/women-tanks/Nulu-Fold-Tight-Crop-Tank/_/prod10370149,"Feel your practice take shape.
Powered by buttery-soft Nulu™
fabric, this yoga tank keeps
the focus on you and your mat.",19:38:10,Not instock
Lululemon,0,58.00,,,127500756,/p/women-shorts/Hotty-Hot-Short-II/_/prod8551591,Max out that stride. We designed these run shorts with a little extra room so you can move freely.,19:38:10,Not instock
Lululemon,XS,88.00,49.00,,114829127,/p/men-ss-tops/Metal-Vent-Breathe-SS-London-MD/_/prod10470002,"Meet the ultimate training top. Breathable and built with anti-stink technology, it was born to perform sweat after sweat after sweat.
",19:38:10,Available
Lululemon,XXL,88.00,49.00,,114829145,/p/men-ss-tops/Metal-Vent-Breathe-SS-Toronto-MD/_/prod10470006,We designed this lightweight and breathable top to keep the air flowing when you're pounding the pavement.,19:38:10,Available
Lululemon,0,98.00,,,127525763,/p/womens-leggings/Nulu-Fold-HighRise-Yoga-Crop-23/_/prod10370146,"Feel your practice take shape.
Made from buttery-soft Nulu™
fabric, these yoga crops keep
the focus on you and your mat.",19:38:10,Available
Lululemon,0,68.00,,,127676106,/p/women-shorts/Nulu-Fold-HighRise-Yoga-Short-8/_/prod10370147,"Feel your practice take shape. Powered by buttery-soft Nulu™ fabric, these yoga shorts keep the focus on you and your mat.",19:38:10,Available
Lululemon,24,128.00,,,131600048,/p/womens-joggers/Warpstreme-HighRise-78-Jogger/_/prod10370208,"Powered by our Warpstreme™  fabric, these trouser-inspired joggers are made for comfort  during office hours and after hours.",19:38:10,Available
Lululemon,0,118.00,,,127677058,/p/womens-leggings/Nulu-Fold-HighRise-Yoga-Tight-25/_/prod10370148,"Feel your practice take shape. Powered by buttery-soft Nulu™ fabric, these yoga tights keep the focus on you and your mat.",19:38:10,Available
Lululemon,10,58.00,,,127451297,/p/women-sports-bras/Radiant-Motion-Bra/_/prod10370162,Keep it simple when you sweat. This straight-strap bra has adjustable straps that let you find the fit that's right for you.,19:38:10,Available
Lululemon,XXL,88.00,49.00,,114829116,/p/men-ss-tops/Metal-Vent-Breathe-SS-New-York-MD/_/prod10470005,We designed this lightweight and breathable top to keep the air flowing when you're pounding the pavement.,19:38:11,Available
Lululemon,28,128.00,59.00,,3823172,/p/men-pants/Commission-Pant-Slim-Warpstreme-37-MD/_/prod9372189,"Say hello to the classic chino pant, made our way—with hidden pockets, stretch, and anti-ball-crushing technology.  ",19:38:11,Available
Lululemon,28,128.00,59.00,,3764059,/p/men-pants/Commission-Pant-Relaxed-Warpstreme-MD/_/prod8900783,"Say hello to the classic chino pant, made our way—with hidden pockets, stretch, and anti-ball-crushing technology.  ",19:38:11,Available
Lululemon,L,198.00,69.00,,117400376,/p/mens-jackets-and-outerwear/Varsa-Jacket-MD/_/prod10210195,"A modern take on the classic track jacket. This lab-exclusive fabric is sweat-wicking, four-way stretch, and naturally breathable with a smooth, cool feel. ",19:38:11,Not instock
Lululemon,XXL,108.00,49.00,,114825406,/p/mens-button-down-shirts/Street-Lite-SS-Shirt-MD/_/prod9800068,"Here's what this relaxed shirt 
says about you: fun isn't reserved for weekends and you're definitely down 
for after-work festivities.",19:38:11,Available
Lululemon,L,198.00,99.00,,118925827,/p/mens-jackets-and-hoodies-hoodies/Cascade-Coast-Crew-MD/_/prod10400562,Meet your daily crew. This merino wool-blend sweater with anti-stink technology gets top marks for comfort and versatility.,19:38:11,Not instock
Lululemon,L,298.00,139.00,,3774231,/p/mens-jackets-and-outerwear/Storm-Field-Jacket-MD/_/prod8901168,"Take on the rainiest days in this waterproof field jacket. Adjust the cuffs, hood, and waist for a personalized fit that keeps water out.",19:38:11,Not instock
Lululemon,28,128.00,59.00,,114826148,/p/men-pants/Commission-Pant-Classic-34-MD/_/prod8900787,"A classic chino, done our way. These pants, powered by ABC™ technology, come equipped with hidden pockets and stretchy fabric to keep up with your daily agenda.",19:38:11,Not instock
Lululemon,28,128.00,59.00,,3752667,/p/men-pants/ABC-Pant-Classic-37-MD/_/prod2070072,Move freely in all-day comfort with these classic-fit pants inspired by the timeless details of 5-pocket jeans.,19:38:12,Available
Lululemon,28,128.00,59.00,,114826887,/p/men-pants/ABC-Skinny-Pant-TC-MD/_/prod10280061,"The five-pocket jean, reinvented. These skinny-fit pants, powered by ABC™ technology, give you freedom of movement and all-day comfort.",19:38:12,Available
Lululemon,XXL,108.00,59.00,,104455505,/p/men-ls-tops/Surge-Warm-1-2-Zip-MD/_/prod920030,"Conquer cold weather runs.
Warm, sweat-wicking fabric
keeps chills out when the
temperature drops.",19:38:12,Not instock
Lululemon,L,118.00,49.00,,117402738,/p/men-shorts/Viha-Short-MD/_/prod10210202,"Built for movement. These versatile shorts are made with water-repellent, abrasion-resistant, and two-way stretch fabric. ",19:38:12,Not instock
Lululemon,L,98.00,49.00,,118925171,/p/mens-polos/Evolution-Long-Sleeve-Polo-MD/_/prod9750074,"Basically a hole-in-one. This
polo, powered by our
anti-stink technology, keeps
you cool and comfortable on
the course or wherever your
day takes you.",19:38:12,Not instock
Lululemon,28,128.00,59.00,,3752343,/p/men-pants/ABC-Pant-Classic-34-MD/_/prod8250160,"The five-pocket jean, reinvented. These classic-fit pants, powered by ABC™ technology, give you freedom of movement and all-day comfort.",19:38:12,Available
Lululemon,L,178.00,129.00,,124877134,/p/men-pants/Ashta-Pant-Print-MD/_/prod10400406,"Versatility reigns supreme.  These relaxed-fitting trousers  are designed with a discreet  adjustable drawcord at the  waist.",19:38:13,Available
Lululemon,L,348.00,249.00,,124050081,/p/mens-jackets-and-outerwear/Traverse-Down-Jacket-MD/_/prod10260183,"Forget the cold and layer on that fireside feeling in this insulated jacket loaded with features that help hold in heat.",19:38:13,Available
Lululemon,L,148.00,99.00,,127426923,/p/mens-jackets-and-outerwear/Expeditionist-Jacket-MD/_/prod10510170,"You won't want to leave the house without it. With clean
lines that pair with anything, this jacket features the
performance details you need for everyday excursions.",19:38:13,Available
Lululemon,L,168.00,119.00,,124877224,/p/mens-jackets-and-outerwear/Tulua-Jacket-lululemon-lab-MD/_/prod10370137,"A contemporary take on the  classic silhouette, this track  jacket is designed with  dropped armholes and a relaxed  fit for mobility.",19:38:13,Available
Lululemon,XXL,168.00,89.00,,112975447,/p/mens-jackets-and-hoodies-hoodies/Cold-Terrain-Full-Zip-MD/_/prod9750072,Sprint across cold terrain in this lightweight jacket. Bulk-free insulation and mesh fabric panels provide breathable warmth that won't hold you back from chasing one more mile.,19:38:13,Not instock
Lululemon,L,158.00,119.00,,124877257,/p/mens-button-down-shirts/Ashta-Snapdown-Print-MD/_/prod10400407,"This long-sleeve snap-down shirt is a versatile city essential.",19:38:13,Not instock
Lululemon,L,108.00,79.00,,124950406,/p/men-ss-tops/Sarvada-SS-MD/_/prod10260133,"This short sleeve is made with  a wool-blend fabric and an  ergonomic design to maximize  mobility on cool days.",19:38:13,Not instock
Lululemon,L,68.00,49.00,,123026494,/p/men-shorts/THE-Short-9-OOM-Liner-MD/_/prod9091066,"Train. Hard. Every. Day. These lightweight, fan-favourite workout shorts have a split hem to keep you agile.",19:38:14,Not instock
Lululemon,XXL,58.00,34.00,,115650129,/p/mens-tanks/Fast-and-Free-Tank-MD/_/prod9491431,"Blow through that last mile. Powered by our anti-stink technology, this quick-drying, lightweight run top stays fresh long after the finish line.",19:38:14,Available
Lululemon,L,148.00,89.00,,111500599,/p/mens-jackets-and-hoodies-hoodies/Alpine-Air-Crew-MD/_/prod9090678,Put your temperature on cruise control. This versatile merino wool sweater is naturally thermoregulating.,19:38:14,Available
Lululemon,L,168.00,99.00,,124050210,/p/mens-jackets-and-outerwear/Navigation-Stretch-Down-Vest-MD/_/prod10260148,"Navigate the great outdoors in this insulated vest. Powered by ThermoChannel™ construction to lock in heat, it's made from stretchy fabric to keep you warm and agile in the cold.",19:38:14,Not instock
Lululemon,L,118.00,89.00,,124950497,/p/men-ls-tops/Sarvada-LS-MD/_/prod10260131,"This long sleeve is made with  a wool-blend fabric and an  ergonomic design to maximize  mobility on cool days.",19:38:14,Not instock
Lululemon,L,88.00,59.00,,122875090,/p/men-ss-tops/Metal-Vent-Breathe-Short-Sleeve-Singapore-US-MD/_/prod10510126,"Bring on the heat. The Metal Vent Breathe collection, powered by seamless construction, is designed to keep the air flowing during intense sweat sessions.",19:38:14,Available
Lululemon,XS,68.00,49.00,,107378908,/p/men-shorts/City-Sweat-Short-MD/_/prod9310041,"Sometimes, basics are best. 
These naturally breathable 
shorts have your back (and 
your legs, too) from workout 
to hang out.",19:38:14,Not instock
Lululemon,L,68.00,39.00,,110075133,/p/mens-tanks/Metal-Vent-Breathe-Tank-MD/_/prod9370474,"Bring on the heat. The Metal
Vent Breathe collection,
powered by seamless
construction, is designed to
keep the air flowing during
intense sweat sessions.",19:38:15,Not instock
Lululemon,L,168.00,99.00,,127427120,/p/mens-jackets-and-outerwear/Diligence-Jacket-MD/_/prod9491124,Opportunity awaits. This water-repellent jacket is made to move with you as you navigate new routes and changing weather.,19:38:15,Available
Lululemon,XXL,148.00,99.00,,124050194,/p/men-pants/Engineered-Elements-Cargo-Pant-MD/_/prod10390283,"Hit the trails or the court.
These cargo pants are made
with abrasion-resistant
fabric, making them a ready
companion for your next
outdoor adventure.",19:38:15,Available
Lululemon,XS,268.00,129.00,,124050324,/p/mens-jackets-and-outerwear/Navigation-Stretch-Down-Hoodie-MD/_/prod10310016,"Navigate the great outdoors in this insulated hoodie. Powered by ThermoChannel™ construction to lock in heat, it's made from stretchy fabric to keep you warm and agile in the cold.",19:38:15,Not instock
Lululemon,L,248.00,119.00,,115626045,/p/mens-jackets-and-outerwear/Outpour-Shell-MD/_/prod9090672,"Let it rain. Let it pour. This fully waterproof jacket is ideal for any activity. Vents and a soft, breathable interior keep the temperature down when the adventure heats up.",19:38:15,Not instock
Lululemon,L,168.00,99.00,,127775946,/p/mens-button-down-shirts/City-Scope-Overshirt-MD/_/prod10520952,"When the weather is as
unpredictable as your
schedule, this lightweight,
water-repellent overshirt has
your back.",19:38:15,Available
Lululemon,28,128.00,59.00,,3752444,/p/men-pants/Commission-Pant-Slim-Warpstreme-34-MD/_/prod9090689,"A classic chino, done our way. These pants, powered by ABC™ technology, come equipped with hidden pockets and stretchy fabric to keep up with your daily agenda.",19:38:16,Not instock
Lululemon,XXL,148.00,89.00,,115700041,/p/mens-jackets-and-hoodies-hoodies/At-Ease-Hoodie-MD/_/prod9280090,"Be ready for everything the day throws at you. This naturally breathable, double knit hoodie moves from workouts to whatever's next.",19:38:16,Not instock
Lululemon,28,128.00,59.00,,114826822,/p/men-pants/ABC-Pant-Slim-TC-MD/_/prod10280063,"The five-pocket jean, reinvented. These slim-fit pants, powered by ABC™ technology, give you freedom of movement and all-day comfort.",19:38:16,Available
